price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city
1339000.0,4,2.5,4250,19387,2.0,0,2,4,3260,990,1972,0,Mercer Island
288350.0,3,1.5,1860,7963,1.0,0,0,3,1200,660,1963,2008,Tukwila
1150000.0,3,2.5,2850,10474,1.0,0,0,4,1730,1120,1954,1979,Bellevue
525000.0,3,3.0,2470,36445,2.0,0,0,4,2470,0,1980,0,Issaquah
250250.0,3,2.25,2210,8000,2.0,0,0,4,2210,0,1969,0,Federal Way
341000.0,4,1.75,1920,7665,1.0,0,0,4,1500,420,1975,0,Renton
700000.0,4,3.0,3150,7778,2.0,0,0,3,3150,0,2000,0,Sammamish
390000.0,4,1.75,2700,7875,1.5,0,0,4,2700,0,1968,0,Renton
539950.0,3,2.25,2190,7149,1.0,0,1,4,1240,950,1963,0,Renton
552000.0,2,2.5,1380,951,3.0,0,0,3,1380,0,2006,0,Seattle
250000.0,5,1.5,2520,5753,1.5,0,0,4,1510,1010,1928,0,Enumclaw
502000.0,3,1.75,1300,8800,1.0,0,0,4,1300,0,1963,0,Bellevue
480000.0,4,1.75,2220,6500,2.0,0,3,4,2220,0,1964,0,Burien
378500.0,2,1.0,730,7528,1.0,0,0,3,730,0,1946,0,Seattle
1350000.0,4,3.25,3300,15907,2.0,0,0,5,3300,0,1985,0,Mercer Island
1900000.0,4,3.25,4130,112521,2.0,0,0,3,4130,0,1978,0,Bellevue
605000.0,3,2.5,2670,47480,2.0,0,3,3,2670,0,1981,2013,Woodinville
307550.0,4,2.5,1980,5909,2.0,0,0,3,1980,0,2003,0,Kent
304700.0,2,1.0,740,5995,1.0,0,0,4,740,0,1949,1985,Seattle
568000.0,3,1.75,2050,3520,1.0,0,0,4,1070,980,1977,0,Seattle
385000.0,3,1.75,1230,7500,1.0,0,0,3,1230,0,1987,2000,Kirkland
345000.0,3,2.5,1210,1420,3.0,0,0,3,1210,0,2008,0,Seattle
435000.0,3,2.25,1890,7200,1.0,0,0,4,1230,660,1973,0,Seattle
579000.0,2,2.0,1870,6275,1.0,0,0,3,1870,0,2003,0,Redmond
236000.0,3,1.75,1330,6301,1.0,0,0,3,1330,0,1998,2006,Auburn
305100.0,3,2.0,1590,35988,1.0,0,0,4,1590,0,1974,0,Renton
368000.0,3,1.75,1710,10800,1.0,0,0,4,1710,0,1958,1972,Kenmore
255000.0,2,1.0,1200,9000,1.0,0,2,5,1200,0,1917,0,Des Moines
400000.0,2,1.0,1140,5100,1.0,0,0,3,1140,0,1942,1999,Seattle
440000.0,3,1.75,2240,8153,1.0,0,0,3,1120,1120,1948,1994,Seattle
417000.0,2,1.0,920,6600,1.0,0,0,3,920,0,1919,2003,Seattle
435000.0,2,1.0,800,5000,1.0,0,0,3,800,0,1906,2014,Seattle
475000.0,4,2.75,1980,11443,1.0,0,0,5,1980,0,1952,1998,Lake Forest Park
563500.0,4,2.5,2800,12831,2.0,0,0,3,2800,0,2001,0,Duvall
285000.0,3,2.25,1680,35127,2.0,0,0,3,1680,0,1987,2000,Auburn
471000.0,4,2.5,2330,9928,2.0,0,0,3,2330,0,1998,2006,North Bend
500000.0,4,1.75,2240,9886,1.5,0,0,4,2240,0,1965,0,Bellevue
640000.0,3,2.5,2140,8925,2.0,0,0,3,2140,0,1991,0,Sammamish
442500.0,4,2.5,2170,14024,2.0,0,0,3,2170,0,1992,0,Duvall
213400.0,3,1.5,1150,8686,1.0,0,0,4,1150,0,1963,0,Renton
831000.0,4,2.5,2030,3905,1.5,0,0,4,1630,400,1926,1993,Seattle
325000.0,3,2.0,1350,11805,1.0,0,0,3,1350,0,1986,0,Duvall
425000.0,2,1.0,910,4635,1.0,0,0,4,910,0,1905,0,Seattle
550000.0,4,2.5,2700,5100,1.0,0,0,4,1440,1260,1968,0,Seattle
599950.0,4,3.5,3730,15029,2.0,0,2,3,2440,1290,1991,0,Kent
1225000.0,4,2.5,2740,16007,2.0,0,0,3,2740,0,1984,0,Medina
750000.0,4,3.25,2050,5000,2.0,0,0,4,1370,680,1987,0,Seattle
290000.0,4,3.0,2390,4500,2.0,0,0,3,2390,0,1974,0,Renton
270000.0,4,2.75,1990,7252,1.0,0,0,3,1270,720,1999,0,Auburn
229950.0,4,1.75,1300,21000,1.0,0,0,4,1300,0,1969,0,Federal Way
234999.0,3,1.0,1330,8912,1.0,0,0,3,1330,0,1948,1994,SeaTac
265000.0,2,1.0,1000,31505,1.0,0,0,3,1000,0,1960,2012,Duvall
367300.0,4,2.75,2190,14937,2.0,0,0,3,2190,0,1993,0,Auburn
550000.0,3,1.75,1380,3402,1.5,0,0,3,1380,0,1900,2000,Seattle
743700.0,4,2.5,2610,33206,2.0,0,0,3,2610,0,1988,2000,Redmond
352750.0,2,1.75,1060,1241,2.0,0,0,3,960,100,2008,0,Seattle
403950.0,2,1.0,710,1136,2.0,0,0,4,710,0,1943,0,Seattle
980000.0,4,2.5,2730,4800,1.5,0,0,5,2230,500,1909,1988,Seattle
585000.0,4,1.75,2470,131790,2.0,0,2,3,2470,0,1937,1999,Vashon
554000.0,3,1.75,1760,10780,1.0,0,0,3,1760,0,1977,2004,Bellevue
546000.0,3,2.5,1530,3464,2.0,0,0,3,1530,0,1998,2006,Bellevue
280000.0,2,1.75,1610,158558,1.5,0,0,2,1610,0,1948,0,Snoqualmie
212500.0,2,2.0,1030,21712,1.0,0,0,4,1030,0,1938,0,Seattle
739000.0,4,2.5,2800,246114,2.0,0,0,3,2800,0,1999,0,Carnation
428000.0,3,2.0,1310,2550,1.0,0,0,3,780,530,1986,0,Seattle
965000.0,4,2.25,3160,34560,1.0,0,0,4,3160,0,1981,0,Woodinville
364900.0,3,3.0,2500,8304,2.0,0,0,3,2500,0,1997,0,Kent
559000.0,3,1.5,2070,5386,1.0,0,0,4,1140,930,1948,0,Seattle
213000.0,4,1.75,1980,9000,1.0,0,0,2,1480,500,1978,0,Federal Way
620000.0,3,2.5,2590,7237,2.0,0,0,3,2590,0,2004,2003,Seattle
240000.0,4,1.0,1910,16320,1.5,0,0,3,1910,0,1934,1978,Seattle
852500.0,3,2.5,2630,10100,1.0,0,0,4,1580,1050,1967,0,Bellevue
600000.0,3,2.5,2630,77972,2.0,0,0,3,2630,0,2004,2003,Duvall
410000.0,3,2.5,1960,4400,2.0,0,0,3,1960,0,2006,0,Snoqualmie
328000.0,3,1.75,1440,45302,2.0,0,0,3,1440,0,1977,2004,Duvall
625000.0,3,1.75,2210,16200,1.0,0,0,3,1390,820,1958,2004,Bellevue
649950.0,4,2.5,2350,63162,2.0,0,0,4,2350,0,1994,0,Woodinville
235000.0,3,1.0,1590,13000,1.5,0,0,3,1590,0,1944,0,Burien
489000.0,3,3.5,1500,1249,2.0,0,0,3,1240,260,2004,2003,Seattle
536000.0,3,2.5,1900,6224,2.0,0,0,3,1900,0,2005,0,Sammamish
400000.0,4,3.5,2370,3692,2.5,0,0,3,2370,0,2013,1923,Renton
398000.0,3,2.5,1720,1715,2.0,0,0,3,1240,480,2004,2003,Seattle
379000.0,4,1.5,2020,7560,1.0,0,0,4,2020,0,1960,2001,Renton
345000.0,2,1.5,1340,1210,2.0,0,0,3,1120,220,2008,0,Seattle
365000.0,3,2.5,1800,2700,2.0,0,0,3,1800,0,2011,0,Seattle
315000.0,3,2.5,1480,1590,2.0,0,0,3,1150,330,2010,0,Seattle
571000.0,4,2.0,2750,7807,1.5,0,0,5,2250,500,1916,0,Seattle
1025000.0,5,4.0,3760,28040,2.0,0,0,3,3760,0,1983,2009,Kirkland
695000.0,3,2.75,2540,4694,2.0,0,0,3,2540,0,2005,0,Sammamish
225000.0,3,1.75,1760,26055,1.0,0,0,3,920,840,1979,2014,Covington
740000.0,3,2.5,3000,25341,2.0,0,0,3,3000,0,1995,0,Redmond
315000.0,4,2.5,1930,9643,2.0,0,0,4,1930,0,1992,0,Kent
1230000.0,4,2.5,3040,7000,2.0,0,0,3,3040,0,2001,0,Mercer Island
420000.0,2,1.0,860,3880,1.0,0,0,4,860,0,1916,0,Seattle
310000.0,3,1.75,1420,7650,1.0,0,0,4,1100,320,1984,0,Renton
700000.0,3,2.0,2080,3880,1.0,0,0,5,1160,920,1954,0,Seattle
269000.0,3,2.5,1560,4200,2.0,0,0,3,1560,0,2003,0,Maple Valley
369990.0,4,2.5,1960,7133,2.0,0,0,3,1960,0,2002,0,Renton
800000.0,3,2.25,1620,4500,2.0,0,0,4,1620,0,1926,1993,Seattle
569000.0,5,3.0,3670,10583,1.0,0,0,5,2060,1610,1952,1998,Lake Forest Park
175000.0,6,1.5,1930,8400,1.0,0,0,3,1030,900,1971,0,Burien
440000.0,3,1.5,1290,1286,3.0,0,0,3,1290,0,2000,0,Seattle
435000.0,5,2.25,1970,15247,1.0,0,0,3,1450,520,1986,0,Fall City
345000.0,3,1.75,1540,6909,1.0,0,0,4,920,620,1955,2009,Shoreline
558000.0,4,2.0,2180,3870,1.0,0,0,3,1020,1160,1900,2005,Seattle
475000.0,2,1.75,1490,224334,1.0,0,2,3,1490,0,1983,2009,Auburn
490000.0,3,2.0,2220,10275,2.0,0,0,3,1640,580,1980,0,Issaquah
335000.0,3,1.75,2430,9133,1.0,0,0,4,1410,1020,1978,2000,Renton
350000.0,2,0.75,1392,43710,1.5,0,0,4,1392,0,1978,2000,Vashon
100000.0,4,1.0,1120,2685,1.0,0,0,3,860,260,1939,1969,Renton
417500.0,4,1.0,1390,10800,1.5,0,0,4,1390,0,1941,1998,Seattle
253000.0,3,1.75,2040,7281,1.0,0,0,3,1020,1020,1962,2003,Tukwila
1240000.0,5,3.0,2830,7500,2.0,0,0,3,2460,370,1923,1998,Seattle
490000.0,4,2.5,3020,8302,2.0,0,0,4,3020,0,1994,0,Covington
470000.0,3,1.75,2290,14800,1.0,0,0,3,1620,670,1965,1993,Lake Forest Park
483300.0,4,2.0,1210,11100,1.0,0,0,4,1210,0,1955,2009,Bellevue
659000.0,3,2.5,2510,6320,2.0,0,0,3,2510,0,1996,0,Sammamish
480000.0,4,1.75,2320,4322,1.0,0,0,3,1140,1180,1910,2006,Seattle
165000.0,3,1.0,970,6600,1.0,0,0,3,970,0,1965,1993,Burien
659500.0,3,1.75,1820,5500,1.0,0,0,4,1620,200,1957,2001,Seattle
219900.0,3,1.0,970,7742,1.0,0,0,4,970,0,1967,0,Federal Way
315000.0,2,1.0,1740,3622,1.0,0,0,4,950,790,1924,0,Seattle
250000.0,3,1.75,1590,7560,1.0,0,0,3,1130,460,1984,0,Kent
268000.0,2,1.0,1380,5000,1.0,0,0,3,870,510,1943,2002,Seattle
380000.0,4,1.5,1680,11123,1.0,0,0,3,1130,550,1959,1989,Shoreline
499000.0,2,1.0,1220,3000,1.0,0,0,3,920,300,1926,2003,Seattle
285000.0,2,2.0,1651,18200,1.0,0,0,3,1651,0,1946,0,Vashon
183000.0,3,1.75,1330,9200,1.0,0,0,4,1330,0,1973,0,Auburn
1070000.0,3,3.0,2940,4622,2.0,0,0,4,2230,710,1988,0,Seattle
429000.0,3,3.25,1410,1246,3.0,0,0,3,1410,0,2005,0,Seattle
403000.0,2,1.0,1100,3598,1.0,0,0,4,1100,0,1926,1993,Seattle
375500.0,3,1.5,1530,7200,1.0,0,0,3,1530,0,1975,0,Lake Forest Park
1795000.0,5,3.25,5270,17232,2.0,0,1,3,4010,1260,1977,2003,Mercer Island
516200.0,3,2.0,2110,5150,1.0,0,0,5,1080,1030,1919,1934,Seattle
385000.0,4,1.75,1720,8750,1.0,0,0,3,860,860,1971,0,Kirkland
515000.0,3,2.5,1800,5001,2.0,0,0,3,1800,0,1996,0,Kirkland
375000.0,4,2.5,2210,9427,2.0,0,0,3,2210,0,1999,0,Burien
650000.0,4,2.25,2560,9731,2.0,0,0,4,2560,0,1973,0,Kirkland
306888.0,2,1.5,1010,7719,2.0,0,0,3,1010,0,1981,2013,Renton
870000.0,4,2.5,3340,12248,2.0,0,1,3,2470,870,1998,2006,Seattle
310000.0,4,1.0,1740,11075,1.5,0,0,3,1740,0,1965,1993,Shoreline
251750.0,3,2.0,1320,7200,1.0,0,0,5,1320,0,1975,0,Kent
366000.0,3,1.75,1520,8625,1.0,0,0,3,1520,0,1976,0,Bothell
429950.0,3,1.5,2010,9480,1.0,0,0,3,1570,440,1951,1994,Seattle
710000.0,3,3.5,2440,3427,2.0,0,0,3,1990,450,2000,0,Bellevue
895000.0,5,2.5,2550,20875,1.0,0,0,4,1610,940,1953,1983,Bellevue
149500.0,3,1.0,1010,9450,1.0,0,0,4,1010,0,1959,0,Des Moines
310000.0,3,2.5,1780,6771,1.0,0,0,3,1230,550,1990,2009,Seattle
555000.0,3,2.0,2180,4976,1.5,0,2,4,1680,500,1930,0,Seattle
750000.0,5,3.25,2750,7500,2.0,0,1,3,2150,600,1937,1997,Kirkland
745000.0,4,3.25,3490,7024,2.0,0,0,3,3490,0,2006,0,Sammamish
695000.0,3,2.5,2550,45254,2.0,0,0,3,2550,0,2001,0,Redmond
433000.0,3,1.75,1870,7189,1.0,0,0,3,1270,600,1959,1989,Seattle
307000.0,4,1.0,1150,8184,1.5,0,0,3,1150,0,1947,2012,Shoreline
655275.0,3,1.75,2050,11856,1.0,0,0,3,1460,590,1962,2003,Bellevue
392000.0,4,2.75,1940,6555,2.0,0,0,3,1940,0,1990,2009,Maple Valley
1180000.0,5,3.75,3630,6000,1.5,0,0,3,2470,1160,2004,2003,Kirkland
359950.0,3,1.75,1890,9100,2.0,0,0,4,1890,0,1952,0,Shoreline
360000.0,4,2.0,1630,10375,1.0,0,0,5,1630,0,1968,0,Woodinville
566000.0,4,1.75,2440,5000,1.0,0,0,3,1340,1100,1954,2005,Seattle
700000.0,5,2.75,3100,9825,2.0,0,2,4,3100,0,1950,1982,Seattle
415000.0,3,2.5,2090,6045,2.0,0,0,3,2090,0,2000,0,Renton
199500.0,3,1.0,920,9812,1.0,0,0,4,920,0,1962,0,Auburn
749000.0,3,1.0,1580,5000,1.5,0,0,3,1580,0,1926,2003,Seattle
680000.0,3,1.75,1760,8400,1.0,0,0,4,1460,300,1960,2001,Seattle
400000.0,4,2.5,2530,7563,1.0,0,0,3,1440,1090,1978,0,Bothell
608000.0,4,2.75,2490,9714,1.0,0,0,4,1400,1090,1983,0,Bothell
589900.0,4,4.5,3870,35889,2.0,0,0,3,2530,1340,2001,0,Issaquah
480000.0,5,2.5,2732,9500,1.0,0,2,4,1870,862,1975,0,Federal Way
1059500.0,5,3.25,3230,3825,2.0,0,0,3,2480,750,2014,0,Seattle
915000.0,6,3.75,2930,14980,2.0,0,3,3,2930,0,2013,1923,Bellevue
695000.0,4,3.5,3510,9364,2.0,0,0,3,3510,0,2001,0,Snoqualmie
899900.0,4,2.5,2580,3909,2.0,0,0,3,2580,0,2013,1923,Kirkland
499950.0,2,2.25,1060,1208,2.0,0,0,3,940,120,2005,0,Seattle
533112.0,4,2.75,2790,8853,2.0,0,0,3,2790,0,2013,1923,North Bend
303210.0,4,2.5,2009,5000,2.0,0,0,3,2009,0,2014,0,Auburn
525000.0,5,2.75,2880,8364,2.0,0,0,3,2880,0,2006,0,Renton
399950.0,2,1.0,710,1157,2.0,0,0,4,710,0,1943,0,Seattle
850830.0,3,2.5,2070,13241,1.5,0,0,5,1270,800,1910,0,Seattle
371500.0,3,2.0,1370,8336,1.0,0,0,5,1370,0,1964,0,Shoreline
522000.0,3,1.75,1730,8400,1.0,0,0,4,1400,330,1980,0,Redmond
588000.0,4,2.0,1680,5000,1.0,0,0,3,980,700,1950,2005,Seattle
276900.0,2,1.0,1350,10096,1.0,0,2,4,1350,0,1952,0,North Bend
248000.0,5,1.5,1510,9078,1.0,0,0,4,1510,0,1959,0,SeaTac
280000.0,3,2.5,1860,6607,2.0,0,0,3,1860,0,1989,0,Federal Way
495000.0,6,5.0,3440,4500,2.0,0,0,3,3280,160,2007,0,Renton
665000.0,6,3.0,4250,4400,2.5,0,0,4,3020,1230,1902,0,Seattle
290300.0,2,1.0,860,3874,1.0,0,0,4,860,0,1931,0,Renton
527000.0,2,1.75,1640,4080,1.0,0,0,3,840,800,1921,2000,Seattle
487028.0,2,1.5,1295,1093,2.0,0,0,3,1105,190,2007,0,Seattle
325000.0,3,1.75,1790,27427,1.0,0,0,3,1130,660,1978,0,Snoqualmie
799000.0,3,1.5,2210,6300,1.5,0,0,5,2210,0,1916,0,Seattle
7062500.0,5,4.5,10040,37325,2.0,1,2,3,7680,2360,1940,2001,Bellevue
354000.0,3,1.0,940,10368,1.0,0,0,3,940,0,1965,1993,Redmond
262500.0,3,1.5,1160,8906,1.0,0,0,3,1160,0,1962,2003,Seattle
560200.0,3,2.5,1990,3984,2.0,0,0,3,1990,0,2004,2003,Sammamish
220000.0,3,1.0,1050,6300,1.0,0,0,3,1050,0,1942,1999,Seattle
650000.0,2,1.0,1030,5750,1.0,0,0,5,1030,0,1928,1970,Seattle
435000.0,3,2.5,1420,2581,3.0,0,0,3,1420,0,2004,2003,Seattle
800000.0,4,3.75,2690,4000,2.0,0,3,4,2120,570,1909,1989,Seattle
1010000.0,4,2.5,3760,29224,2.0,0,0,3,3760,0,1987,2000,Redmond
200000.0,2,1.0,700,4700,1.0,0,0,5,700,0,1953,0,Renton
295000.0,5,3.5,2100,5107,2.0,0,0,3,1410,690,1999,0,Seattle
580379.0,4,2.75,2240,27820,1.5,0,0,4,2240,0,1976,1992,Sammamish
875000.0,4,2.5,3470,32109,2.0,0,0,3,3470,0,1995,0,Woodinville
515000.0,3,2.5,3370,19585,2.0,0,0,3,3200,170,1951,1994,Shoreline
599000.0,4,2.5,2790,230868,2.0,0,0,3,2790,0,1989,0,Woodinville
285000.0,3,2.5,1870,4060,2.0,0,0,3,1870,0,2005,0,Kent
290000.0,3,1.75,1520,15090,1.0,0,0,4,1520,0,1968,0,Maple Valley
355000.0,1,1.75,750,20339,1.0,0,0,4,550,200,1946,1989,Renton
381000.0,3,1.5,1460,11407,1.0,0,0,3,1460,0,1954,2005,Lake Forest Park
571000.0,3,2.5,2600,7465,2.0,0,0,3,2600,0,1988,2000,Bothell
852600.0,4,2.5,3320,11901,2.0,0,0,5,2650,670,1977,0,Bellevue
1085000.0,5,2.5,2340,6000,2.0,0,0,4,2340,0,1922,0,Seattle
371000.0,3,1.0,890,7200,1.0,0,0,3,890,0,1951,1994,Seattle
514000.0,3,1.75,1720,5899,1.0,0,1,3,1220,500,1986,0,Seattle
386000.0,3,1.5,1270,1318,2.0,0,0,3,1080,190,2004,2003,Seattle
464000.0,4,2.5,2180,7203,2.0,0,0,4,2180,0,1989,0,Renton
335000.0,4,2.25,2030,13500,1.0,0,0,3,1230,800,1963,2008,Renton
740000.0,4,2.75,2490,17833,2.0,0,2,3,1490,1000,1979,2014,Seattle
465000.0,4,1.75,1470,5350,1.0,0,0,3,980,490,1955,2005,Seattle
700000.0,3,2.75,2500,7378,1.0,0,0,5,1390,1110,1948,1985,Seattle
785000.0,3,3.5,4500,21870,2.0,0,0,3,4500,0,2004,2003,Auburn
350000.0,3,3.25,1460,1592,2.0,0,0,3,1130,330,2006,0,Seattle
148000.0,1,1.0,620,8261,1.0,0,0,3,620,0,1939,1969,Seattle
530000.0,3,1.75,1550,3680,1.0,0,0,3,1050,500,1927,2011,Seattle
349000.0,3,2.5,1430,1002,3.0,0,0,3,1430,0,2002,0,Seattle
240000.0,3,1.5,1360,9760,1.5,0,0,5,1360,0,1984,0,North Bend
330000.0,3,2.5,2210,7557,2.0,0,0,3,2210,0,1989,0,Federal Way
735000.0,4,1.75,2460,5100,1.5,0,0,5,1450,1010,1909,1988,Seattle
545000.0,3,2.5,2180,15693,1.0,0,0,4,1850,330,1979,0,Sammamish
214950.0,3,1.75,1570,4875,1.0,0,0,4,1310,260,1977,0,Covington
657500.0,4,2.75,4140,24190,2.0,0,0,3,4140,0,2002,0,Auburn
476000.0,3,1.0,1140,5500,1.5,0,0,4,1140,0,1908,0,Seattle
2888000.0,5,6.25,8670,64033,2.0,0,4,3,6120,2550,1965,2003,Seattle
110000.0,2,1.0,800,15000,1.0,0,0,3,800,0,1927,2011,Seattle
292000.0,4,2.75,2414,7693,2.0,0,0,3,2414,0,2006,0,Auburn
317000.0,3,1.0,1160,8813,1.0,0,0,3,1160,0,1952,2008,Seattle
455000.0,4,2.5,3170,10688,2.0,0,2,3,3170,0,2001,0,Auburn
1365000.0,5,3.5,4210,17258,2.0,0,3,3,4210,0,1995,0,Bellevue
460000.0,3,2.0,2060,4437,1.0,0,0,3,1030,1030,1929,0,Seattle
405000.0,3,2.0,1640,7201,1.0,0,0,3,1640,0,1948,1994,Seattle
333000.0,2,1.0,720,6686,1.0,0,0,3,720,0,1942,1999,Seattle
427000.0,4,1.0,1860,4736,1.5,0,0,1,1860,0,1901,0,Seattle
742000.0,4,2.5,2810,10986,2.0,0,0,3,2810,0,1997,0,Sammamish
465000.0,4,2.5,2090,9702,1.0,0,0,5,1320,770,1965,0,Shoreline
809950.0,4,2.5,3280,6181,2.0,0,0,3,3280,0,2001,0,Sammamish
619400.0,4,2.0,2090,3610,1.5,0,0,5,1790,300,1927,0,Seattle
762400.0,3,1.75,2430,14607,1.0,0,1,3,1230,1200,1949,1970,Mercer Island
535000.0,5,2.25,2520,49222,2.0,0,0,4,2520,0,1978,2000,Issaquah
881000.0,5,3.0,2510,4125,1.5,0,3,5,1590,920,1925,0,Seattle
813000.0,4,2.75,3370,6675,1.0,0,3,4,1920,1450,1948,0,Seattle
234000.0,3,2.0,1640,5280,1.5,0,0,5,1640,0,1910,0,Auburn
308900.0,3,2.5,2250,7294,2.0,0,0,3,2250,0,1994,0,Auburn
450000.0,4,2.5,2300,19250,1.0,0,0,4,2300,0,1955,2009,North Bend
547500.0,3,3.5,1650,2262,3.0,0,0,3,1650,0,2010,0,Seattle
399950.0,2,1.0,710,1131,2.0,0,0,4,710,0,1943,0,Seattle
516000.0,4,3.5,2550,8698,2.0,0,0,3,2550,0,2007,0,Snoqualmie
250000.0,2,1.5,982,846,2.0,0,0,3,806,176,2006,0,Seattle
475000.0,3,2.25,1630,2520,2.0,0,0,3,1630,0,2005,0,Issaquah
415000.0,4,2.5,2550,4500,2.0,0,0,3,2550,0,2009,0,Renton
545000.0,2,1.25,1240,2150,2.0,0,0,3,1240,0,2014,0,Seattle
329950.0,3,2.5,2456,7566,2.0,0,0,3,2456,0,2012,1912,Federal Way
1325000.0,5,2.25,3200,20158,1.0,0,0,3,1600,1600,1965,1993,Clyde Hill
784000.0,3,3.5,3950,111078,1.5,0,0,3,2460,1490,1989,0,Redmond
610750.0,4,2.25,2180,7297,2.0,0,0,3,2180,0,1984,0,Sammamish
578000.0,4,2.5,3140,9225,1.0,0,2,5,1770,1370,1966,0,Renton
1485000.0,4,3.75,4030,10800,2.0,0,0,3,4030,0,2006,0,Kirkland
501000.0,3,1.75,1970,7972,1.0,0,3,5,1370,600,1976,0,Renton
465250.0,5,2.0,1940,7642,1.5,0,0,3,1940,0,1957,2000,Shoreline
2250000.0,5,4.25,4860,9453,1.5,0,1,5,3100,1760,1905,0,Seattle
1095000.0,0,0.0,3064,4764,3.5,0,2,3,3064,0,1990,2009,Seattle
315000.0,2,1.0,970,5665,1.0,0,0,4,970,0,1908,0,Seattle
900000.0,4,2.25,2460,44431,1.0,0,0,4,2460,0,1957,2001,Bellevue
789500.0,4,2.5,3010,6100,2.0,0,0,3,3010,0,2005,0,Redmond
678500.0,3,2.0,2460,6600,1.0,0,2,4,1370,1090,1952,0,Seattle
342500.0,3,2.0,2080,11375,1.0,0,0,3,2080,0,2002,0,Enumclaw
860000.0,4,3.25,3960,7012,2.0,0,0,3,3960,0,2005,0,Sammamish
306000.0,4,2.5,2490,8124,2.0,0,0,3,2490,0,2001,0,Auburn
580000.0,5,2.0,2060,6000,2.0,0,0,3,2060,0,1903,2005,Seattle
405000.0,3,1.0,1330,15678,1.0,0,0,3,900,430,1984,0,Sammamish
510000.0,3,1.75,1600,19200,1.0,0,0,4,1600,0,1967,0,Kirkland
173000.0,2,1.0,820,10450,1.0,0,0,4,820,0,1965,0,Renton
210000.0,4,1.75,1200,7680,1.0,0,0,3,1200,0,1968,1997,Auburn
445000.0,3,1.0,1050,5664,1.0,0,0,4,910,140,1947,1988,Seattle
585000.0,3,2.5,1910,1501,2.5,0,0,3,1530,380,2007,0,Seattle
381000.0,3,1.75,1800,6000,1.0,0,0,5,900,900,1950,0,Shoreline
890000.0,3,2.25,2060,8640,1.0,0,0,4,2060,0,1966,0,Kirkland
235000.0,3,1.75,1840,9697,1.0,0,0,4,1500,340,1985,0,Kent
480000.0,3,2.5,1250,1103,3.0,0,2,3,1250,0,2005,0,Seattle
575000.0,2,1.0,1510,4032,1.5,0,0,3,1310,200,1935,1974,Seattle
350000.0,4,2.25,2300,4600,1.5,0,0,4,1340,960,1904,0,Seattle
259000.0,4,1.5,1490,7560,2.0,0,0,3,1490,0,1966,1963,Des Moines
599000.0,5,2.75,2820,4608,1.0,0,0,3,1450,1370,1967,2011,Seattle
210000.0,4,1.5,1130,7840,1.0,0,0,4,1130,0,1970,0,Federal Way
1184000.0,4,2.5,3200,7500,1.5,0,1,5,1860,1340,1948,1985,Seattle
545000.0,3,1.0,1510,5000,1.5,0,0,3,1510,0,1909,2004,Seattle
299995.0,3,2.5,1970,7500,2.0,0,0,3,1970,0,1988,2000,Auburn
440000.0,3,1.0,1210,5750,1.5,0,0,4,1210,0,1910,0,Seattle
699000.0,4,2.5,3280,27441,2.0,0,0,3,3280,0,1996,0,Redmond
795000.0,3,2.0,2420,17859,1.0,0,1,5,1500,920,1979,0,Kirkland
445000.0,5,1.75,2460,6846,1.5,0,0,5,1340,1120,1911,1984,Seattle
397990.0,3,1.0,1180,11862,1.0,0,0,4,1180,0,1948,0,Seattle
706000.0,3,2.75,1900,6400,1.0,0,0,5,1410,490,1942,0,Seattle
363000.0,3,3.25,1651,1779,2.0,0,0,3,1341,310,2008,0,Seattle
850000.0,4,2.25,2130,11843,2.0,0,0,4,2130,0,1972,0,Mercer Island
620000.0,2,1.0,1430,3000,1.5,0,0,3,1300,130,1929,0,Seattle
1228000.0,4,2.5,5730,44947,2.0,0,4,3,4280,1450,1991,0,Sammamish
333000.0,4,2.5,1910,9244,1.0,0,0,4,1910,0,1963,0,Renton
743000.0,3,1.75,2110,11250,1.0,0,0,4,2110,0,1961,2001,Mercer Island
448000.0,2,1.5,1630,3780,1.0,0,0,4,890,740,1940,2001,Seattle
485000.0,4,2.5,2470,35073,2.0,0,0,3,2470,0,1989,0,Auburn
489950.0,4,2.25,2640,31941,1.0,0,0,4,2640,0,1986,0,Auburn
498500.0,5,2.75,2990,7420,2.0,0,0,3,2990,0,1996,0,Renton
531000.0,3,2.5,2120,9736,2.0,0,0,3,2120,0,1988,2000,Bothell
670000.0,3,2.5,2050,6420,1.0,0,3,3,1730,320,1956,2001,Seattle
310000.0,5,3.0,1880,5000,1.0,0,0,3,1100,780,1997,0,Seattle
835000.0,3,3.0,2790,12523,2.0,1,4,4,1600,1190,1977,0,Des Moines
1688000.0,4,2.5,3000,7500,2.0,0,0,3,3000,0,1937,1994,Seattle
495000.0,4,2.5,2140,7245,2.0,0,0,3,2140,0,2003,0,Seattle
495000.0,3,2.0,1769,9300,1.0,0,0,4,1769,0,1955,2009,Normandy Park
440000.0,3,1.0,1710,6556,1.5,0,0,4,1200,510,1926,1993,Seattle
280000.0,1,0.75,420,6720,1.0,0,0,3,420,0,1922,2008,Seattle
1070000.0,4,2.5,3270,35445,2.0,0,0,3,3270,0,1989,0,Bellevue
1034500.0,4,2.5,2370,10858,2.0,0,0,3,2370,0,2003,0,Bellevue
248000.0,4,2.5,1770,5855,2.0,0,0,3,1770,0,2003,0,Maple Valley
