price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,years_since_last_update
555000.0,3,2.0,2180,4976,1.5,0,2,4,1680,500,Seattle,553070.0
750000.0,5,3.25,2750,7500,2.0,0,1,3,2150,600,Kirkland,748003.0
745000.0,4,3.25,3490,7024,2.0,0,0,3,3490,0,Sammamish,742994.0
695000.0,3,2.5,2550,45254,2.0,0,0,3,2550,0,Redmond,692999.0
433000.0,3,1.75,1870,7189,1.0,0,0,3,1270,600,Seattle,431011.0
307000.0,4,1.0,1150,8184,1.5,0,0,3,1150,0,Shoreline,304988.0
655275.0,3,1.75,2050,11856,1.0,0,0,3,1460,590,Bellevue,653272.0
392000.0,4,2.75,1940,6555,2.0,0,0,3,1940,0,Maple Valley,389991.0
1180000.0,5,3.75,3630,6000,1.5,0,0,3,2470,1160,Kirkland,1177997.0
359950.0,3,1.75,1890,9100,2.0,0,0,4,1890,0,Shoreline,357998.0
360000.0,4,2.0,1630,10375,1.0,0,0,5,1630,0,Woodinville,358032.0
566000.0,4,1.75,2440,5000,1.0,0,0,3,1340,1100,Seattle,563995.0
700000.0,5,2.75,3100,9825,2.0,0,2,4,3100,0,Seattle,698018.0
415000.0,3,2.5,2090,6045,2.0,0,0,3,2090,0,Renton,413000.0
199500.0,3,1.0,920,9812,1.0,0,0,4,920,0,Auburn,197538.0
749000.0,3,1.0,1580,5000,1.5,0,0,3,1580,0,Seattle,746997.0
680000.0,3,1.75,1760,8400,1.0,0,0,4,1460,300,Seattle,677999.0
400000.0,4,2.5,2530,7563,1.0,0,0,3,1440,1090,Bothell,398022.0
608000.0,4,2.75,2490,9714,1.0,0,0,4,1400,1090,Bothell,606017.0
589900.0,4,4.5,3870,35889,2.0,0,0,3,2530,1340,Issaquah,587899.0
480000.0,5,2.5,2732,9500,1.0,0,2,4,1870,862,Federal Way,478025.0
1059500.0,5,3.25,3230,3825,2.0,0,0,3,2480,750,Seattle,1057486.0
915000.0,6,3.75,2930,14980,2.0,0,3,3,2930,0,Bellevue,913077.0
695000.0,4,3.5,3510,9364,2.0,0,0,3,3510,0,Snoqualmie,692999.0
899900.0,4,2.5,2580,3909,2.0,0,0,3,2580,0,Kirkland,897977.0
499950.0,2,2.25,1060,1208,2.0,0,0,3,940,120,Seattle,497945.0
533112.0,4,2.75,2790,8853,2.0,0,0,3,2790,0,North Bend,531189.0
303210.0,4,2.5,2009,5000,2.0,0,0,3,2009,0,Auburn,301196.0
525000.0,5,2.75,2880,8364,2.0,0,0,3,2880,0,Renton,522994.0
399950.0,2,1.0,710,1157,2.0,0,0,4,710,0,Seattle,398007.0
850830.0,3,2.5,2070,13241,1.5,0,0,5,1270,800,Seattle,848920.0
371500.0,3,2.0,1370,8336,1.0,0,0,5,1370,0,Shoreline,369536.0
522000.0,3,1.75,1730,8400,1.0,0,0,4,1400,330,Redmond,520020.0
588000.0,4,2.0,1680,5000,1.0,0,0,3,980,700,Seattle,585995.0
276900.0,2,1.0,1350,10096,1.0,0,2,4,1350,0,North Bend,274948.0
248000.0,5,1.5,1510,9078,1.0,0,0,4,1510,0,SeaTac,246041.0
280000.0,3,2.5,1860,6607,2.0,0,0,3,1860,0,Federal Way,278011.0
495000.0,6,5.0,3440,4500,2.0,0,0,3,3280,160,Renton,492993.0
665000.0,6,3.0,4250,4400,2.5,0,0,4,3020,1230,Seattle,663098.0
290300.0,2,1.0,860,3874,1.0,0,0,4,860,0,Renton,288369.0
527000.0,2,1.75,1640,4080,1.0,0,0,3,840,800,Seattle,525000.0
487028.0,2,1.5,1295,1093,2.0,0,0,3,1105,190,Seattle,485021.0
325000.0,3,1.75,1790,27427,1.0,0,0,3,1130,660,Snoqualmie,323022.0
799000.0,3,1.5,2210,6300,1.5,0,0,5,2210,0,Seattle,797084.0
7062500.0,5,4.5,10040,37325,2.0,1,2,3,7680,2360,Bellevue,7060499.0
354000.0,3,1.0,940,10368,1.0,0,0,3,940,0,Redmond,352007.0
262500.0,3,1.5,1160,8906,1.0,0,0,3,1160,0,Seattle,260497.0
560200.0,3,2.5,1990,3984,2.0,0,0,3,1990,0,Sammamish,558197.0
220000.0,3,1.0,1050,6300,1.0,0,0,3,1050,0,Seattle,218001.0
650000.0,2,1.0,1030,5750,1.0,0,0,5,1030,0,Seattle,648030.0
435000.0,3,2.5,1420,2581,3.0,0,0,3,1420,0,Seattle,432997.0
800000.0,4,3.75,2690,4000,2.0,0,3,4,2120,570,Seattle,798011.0
1010000.0,4,2.5,3760,29224,2.0,0,0,3,3760,0,Redmond,1008000.0
200000.0,2,1.0,700,4700,1.0,0,0,5,700,0,Renton,198047.0
295000.0,5,3.5,2100,5107,2.0,0,0,3,1410,690,Seattle,293001.0
580379.0,4,2.75,2240,27820,1.5,0,0,4,2240,0,Sammamish,578387.0
875000.0,4,2.5,3470,32109,2.0,0,0,3,3470,0,Woodinville,873005.0
515000.0,3,2.5,3370,19585,2.0,0,0,3,3200,170,Shoreline,513006.0
599000.0,4,2.5,2790,230868,2.0,0,0,3,2790,0,Woodinville,597011.0
285000.0,3,2.5,1870,4060,2.0,0,0,3,1870,0,Kent,282995.0
290000.0,3,1.75,1520,15090,1.0,0,0,4,1520,0,Maple Valley,288032.0
355000.0,1,1.75,750,20339,1.0,0,0,4,550,200,Renton,353011.0
381000.0,3,1.5,1460,11407,1.0,0,0,3,1460,0,Lake Forest Park,378995.0
571000.0,3,2.5,2600,7465,2.0,0,0,3,2600,0,Bothell,569000.0
852600.0,4,2.5,3320,11901,2.0,0,0,5,2650,670,Bellevue,850623.0
1085000.0,5,2.5,2340,6000,2.0,0,0,4,2340,0,Seattle,1083078.0
371000.0,3,1.0,890,7200,1.0,0,0,3,890,0,Seattle,369006.0
514000.0,3,1.75,1720,5899,1.0,0,1,3,1220,500,Seattle,512014.0
386000.0,3,1.5,1270,1318,2.0,0,0,3,1080,190,Seattle,383997.0
464000.0,4,2.5,2180,7203,2.0,0,0,4,2180,0,Renton,462011.0
335000.0,4,2.25,2030,13500,1.0,0,0,3,1230,800,Renton,332992.0
740000.0,4,2.75,2490,17833,2.0,0,2,3,1490,1000,Seattle,737986.0
465000.0,4,1.75,1470,5350,1.0,0,0,3,980,490,Seattle,462995.0
700000.0,3,2.75,2500,7378,1.0,0,0,5,1390,1110,Seattle,698015.0
785000.0,3,3.5,4500,21870,2.0,0,0,3,4500,0,Auburn,782997.0
350000.0,3,3.25,1460,1592,2.0,0,0,3,1130,330,Seattle,347994.0
148000.0,1,1.0,620,8261,1.0,0,0,3,620,0,Seattle,146031.0
530000.0,3,1.75,1550,3680,1.0,0,0,3,1050,500,Seattle,527989.0
349000.0,3,2.5,1430,1002,3.0,0,0,3,1430,0,Seattle,346998.0
240000.0,3,1.5,1360,9760,1.5,0,0,5,1360,0,North Bend,238016.0
330000.0,3,2.5,2210,7557,2.0,0,0,3,2210,0,Federal Way,328011.0
735000.0,4,1.75,2460,5100,1.5,0,0,5,1450,1010,Seattle,733012.0
545000.0,3,2.5,2180,15693,1.0,0,0,4,1850,330,Sammamish,543021.0
214950.0,3,1.75,1570,4875,1.0,0,0,4,1310,260,Covington,212973.0
657500.0,4,2.75,4140,24190,2.0,0,0,3,4140,0,Auburn,655498.0
476000.0,3,1.0,1140,5500,1.5,0,0,4,1140,0,Seattle,474092.0
2888000.0,5,6.25,8670,64033,2.0,0,4,3,6120,2550,Seattle,2885997.0
110000.0,2,1.0,800,15000,1.0,0,0,3,800,0,Seattle,107989.0
292000.0,4,2.75,2414,7693,2.0,0,0,3,2414,0,Auburn,289994.0
317000.0,3,1.0,1160,8813,1.0,0,0,3,1160,0,Seattle,314992.0
455000.0,4,2.5,3170,10688,2.0,0,2,3,3170,0,Auburn,452999.0
1365000.0,5,3.5,4210,17258,2.0,0,3,3,4210,0,Bellevue,1363005.0
460000.0,3,2.0,2060,4437,1.0,0,0,3,1030,1030,Seattle,458071.0
405000.0,3,2.0,1640,7201,1.0,0,0,3,1640,0,Seattle,403006.0
333000.0,2,1.0,720,6686,1.0,0,0,3,720,0,Seattle,331001.0
427000.0,4,1.0,1860,4736,1.5,0,0,1,1860,0,Seattle,425099.0
742000.0,4,2.5,2810,10986,2.0,0,0,3,2810,0,Sammamish,740003.0
465000.0,4,2.5,2090,9702,1.0,0,0,5,1320,770,Shoreline,463035.0
809950.0,4,2.5,3280,6181,2.0,0,0,3,3280,0,Sammamish,807949.0
619400.0,4,2.0,2090,3610,1.5,0,0,5,1790,300,Seattle,617473.0
762400.0,3,1.75,2430,14607,1.0,0,1,3,1230,1200,Mercer Island,760430.0
535000.0,5,2.25,2520,49222,2.0,0,0,4,2520,0,Issaquah,533000.0
881000.0,5,3.0,2510,4125,1.5,0,3,5,1590,920,Seattle,879075.0
813000.0,4,2.75,3370,6675,1.0,0,3,4,1920,1450,Seattle,811052.0
234000.0,3,2.0,1640,5280,1.5,0,0,5,1640,0,Auburn,232090.0
308900.0,3,2.5,2250,7294,2.0,0,0,3,2250,0,Auburn,306906.0
450000.0,4,2.5,2300,19250,1.0,0,0,4,2300,0,North Bend,447991.0
547500.0,3,3.5,1650,2262,3.0,0,0,3,1650,0,Seattle,545490.0
399950.0,2,1.0,710,1131,2.0,0,0,4,710,0,Seattle,398007.0
516000.0,4,3.5,2550,8698,2.0,0,0,3,2550,0,Snoqualmie,513993.0
250000.0,2,1.5,982,846,2.0,0,0,3,806,176,Seattle,247994.0
475000.0,3,2.25,1630,2520,2.0,0,0,3,1630,0,Issaquah,472995.0
415000.0,4,2.5,2550,4500,2.0,0,0,3,2550,0,Renton,412991.0
545000.0,2,1.25,1240,2150,2.0,0,0,3,1240,0,Seattle,542986.0
329950.0,3,2.5,2456,7566,2.0,0,0,3,2456,0,Federal Way,328038.0
1325000.0,5,2.25,3200,20158,1.0,0,0,3,1600,1600,Clyde Hill,1323007.0
784000.0,3,3.5,3950,111078,1.5,0,0,3,2460,1490,Redmond,782011.0
610750.0,4,2.25,2180,7297,2.0,0,0,3,2180,0,Sammamish,608766.0
578000.0,4,2.5,3140,9225,1.0,0,2,5,1770,1370,Renton,576034.0
1485000.0,4,3.75,4030,10800,2.0,0,0,3,4030,0,Kirkland,1482994.0
501000.0,3,1.75,1970,7972,1.0,0,3,5,1370,600,Renton,499024.0
465250.0,5,2.0,1940,7642,1.5,0,0,3,1940,0,Shoreline,463250.0
2250000.0,5,4.25,4860,9453,1.5,0,1,5,3100,1760,Seattle,2248095.0
1095000.0,0,0.0,3064,4764,3.5,0,2,3,3064,0,Seattle,1092991.0
315000.0,2,1.0,970,5665,1.0,0,0,4,970,0,Seattle,313092.0
900000.0,4,2.25,2460,44431,1.0,0,0,4,2460,0,Bellevue,897999.0
789500.0,4,2.5,3010,6100,2.0,0,0,3,3010,0,Redmond,787495.0
678500.0,3,2.0,2460,6600,1.0,0,2,4,1370,1090,Seattle,676548.0
342500.0,3,2.0,2080,11375,1.0,0,0,3,2080,0,Enumclaw,340498.0
860000.0,4,3.25,3960,7012,2.0,0,0,3,3960,0,Sammamish,857995.0
306000.0,4,2.5,2490,8124,2.0,0,0,3,2490,0,Auburn,303999.0
580000.0,5,2.0,2060,6000,2.0,0,0,3,2060,0,Seattle,577995.0
405000.0,3,1.0,1330,15678,1.0,0,0,3,900,430,Sammamish,403016.0
510000.0,3,1.75,1600,19200,1.0,0,0,4,1600,0,Kirkland,508033.0
173000.0,2,1.0,820,10450,1.0,0,0,4,820,0,Renton,171035.0
210000.0,4,1.75,1200,7680,1.0,0,0,3,1200,0,Auburn,208003.0
445000.0,3,1.0,1050,5664,1.0,0,0,4,910,140,Seattle,443012.0
585000.0,3,2.5,1910,1501,2.5,0,0,3,1530,380,Seattle,582993.0
381000.0,3,1.75,1800,6000,1.0,0,0,5,900,900,Shoreline,379050.0
890000.0,3,2.25,2060,8640,1.0,0,0,4,2060,0,Kirkland,888034.0
235000.0,3,1.75,1840,9697,1.0,0,0,4,1500,340,Kent,233015.0
480000.0,3,2.5,1250,1103,3.0,0,2,3,1250,0,Seattle,477995.0
575000.0,2,1.0,1510,4032,1.5,0,0,3,1310,200,Seattle,573026.0
350000.0,4,2.25,2300,4600,1.5,0,0,4,1340,960,Seattle,348096.0
259000.0,4,1.5,1490,7560,2.0,0,0,3,1490,0,Des Moines,257037.0
599000.0,5,2.75,2820,4608,1.0,0,0,3,1450,1370,Seattle,596989.0
210000.0,4,1.5,1130,7840,1.0,0,0,4,1130,0,Federal Way,208030.0
1184000.0,4,2.5,3200,7500,1.5,0,1,5,1860,1340,Seattle,1182015.0
545000.0,3,1.0,1510,5000,1.5,0,0,3,1510,0,Seattle,542996.0
299995.0,3,2.5,1970,7500,2.0,0,0,3,1970,0,Auburn,297995.0
440000.0,3,1.0,1210,5750,1.5,0,0,4,1210,0,Seattle,438090.0
699000.0,4,2.5,3280,27441,2.0,0,0,3,3280,0,Redmond,697004.0
795000.0,3,2.0,2420,17859,1.0,0,1,5,1500,920,Kirkland,793021.0
445000.0,5,1.75,2460,6846,1.5,0,0,5,1340,1120,Seattle,443016.0
397990.0,3,1.0,1180,11862,1.0,0,0,4,1180,0,Seattle,396042.0
706000.0,3,2.75,1900,6400,1.0,0,0,5,1410,490,Seattle,704058.0
363000.0,3,3.25,1651,1779,2.0,0,0,3,1341,310,Seattle,360992.0
850000.0,4,2.25,2130,11843,2.0,0,0,4,2130,0,Mercer Island,848028.0
620000.0,2,1.0,1430,3000,1.5,0,0,3,1300,130,Seattle,618071.0
1228000.0,4,2.5,5730,44947,2.0,0,4,3,4280,1450,Sammamish,1226009.0
333000.0,4,2.5,1910,9244,1.0,0,0,4,1910,0,Renton,331037.0
743000.0,3,1.75,2110,11250,1.0,0,0,4,2110,0,Mercer Island,740999.0
448000.0,2,1.5,1630,3780,1.0,0,0,4,890,740,Seattle,445999.0
485000.0,4,2.5,2470,35073,2.0,0,0,3,2470,0,Auburn,483011.0
489950.0,4,2.25,2640,31941,1.0,0,0,4,2640,0,Auburn,487964.0
498500.0,5,2.75,2990,7420,2.0,0,0,3,2990,0,Renton,496504.0
531000.0,3,2.5,2120,9736,2.0,0,0,3,2120,0,Bothell,529000.0
670000.0,3,2.5,2050,6420,1.0,0,3,3,1730,320,Seattle,667999.0
310000.0,5,3.0,1880,5000,1.0,0,0,3,1100,780,Seattle,308003.0
835000.0,3,3.0,2790,12523,2.0,1,4,4,1600,1190,Des Moines,833023.0
1688000.0,4,2.5,3000,7500,2.0,0,0,3,3000,0,Seattle,1686006.0
495000.0,4,2.5,2140,7245,2.0,0,0,3,2140,0,Seattle,492997.0
495000.0,3,2.0,1769,9300,1.0,0,0,4,1769,0,Normandy Park,492991.0
440000.0,3,1.0,1710,6556,1.5,0,0,4,1200,510,Seattle,438007.0
280000.0,1,0.75,420,6720,1.0,0,0,3,420,0,Seattle,277992.0
1070000.0,4,2.5,3270,35445,2.0,0,0,3,3270,0,Bellevue,1068011.0
1034500.0,4,2.5,2370,10858,2.0,0,0,3,2370,0,Bellevue,1032497.0
248000.0,4,2.5,1770,5855,2.0,0,0,3,1770,0,Maple Valley,245997.0
294000.0,4,2.5,2210,8465,1.0,0,0,3,1490,720,Auburn,291991.0
561000.0,3,2.25,1710,4140,2.0,0,0,3,1710,0,Issaquah,558997.0
656500.0,4,2.0,2710,4750,1.0,0,0,4,1460,1250,Seattle,654515.0
660000.0,3,3.0,2340,2970,2.0,0,0,5,2160,180,Seattle,658075.0
370000.0,2,1.0,1220,17172,1.0,0,0,4,1220,0,Kirkland,368012.0
349950.0,3,1.0,1060,9525,1.0,0,0,3,1060,0,Redmond,347987.0
223000.0,2,1.0,910,9869,1.0,0,0,3,910,0,Renton,221000.0
560000.0,4,1.75,1880,3880,1.5,0,0,4,1090,790,Seattle,558056.0
594000.0,4,1.75,1870,5200,2.0,0,0,4,1200,670,Seattle,592063.0
600000.0,3,2.25,1480,5400,2.0,0,0,4,1480,0,Seattle,598055.0
315000.0,3,2.5,1880,7000,2.0,0,0,3,1880,0,Kent,313007.0
430000.0,4,1.75,1890,6000,1.0,0,0,4,1110,780,Seattle,428012.0
440000.0,3,2.75,1560,7392,1.0,0,0,5,1030,530,Kirkland,438028.0
312500.0,2,1.5,1070,1200,2.0,0,0,3,1070,0,Seattle,310501.0
1240000.0,5,4.0,4410,14380,2.0,0,0,3,4410,0,Redmond,1237994.0
300000.0,3,3.25,1470,1235,2.0,0,0,3,1180,290,Seattle,297992.0
680000.0,3,2.5,2570,3600,2.5,0,0,3,2570,0,Issaquah,677993.0
336750.0,2,2.25,1170,1011,2.0,0,0,3,1170,0,Issaquah,334741.0
822500.0,5,3.5,2320,4960,2.0,0,0,5,1720,600,Seattle,820574.0
589000.0,4,3.0,2440,9600,2.0,0,0,5,2440,0,Kirkland,587039.0
863000.0,4,2.5,4120,22370,2.0,0,0,3,4120,0,Sammamish,861003.0
210000.0,2,1.75,1440,5680,1.0,0,0,4,1440,0,Des Moines,208000.0
206135.0,3,1.0,1340,11070,1.0,0,0,4,1340,0,Kent,204135.0
1125000.0,6,3.75,3010,4360,2.0,0,0,3,2000,1010,Seattle,1122986.0
285000.0,3,1.75,1840,8601,1.0,0,0,3,920,920,Seattle,282986.0
230000.0,2,1.0,930,7550,1.0,0,0,3,930,0,SeaTac,228014.0
845000.0,4,2.75,4070,115434,2.0,0,0,3,4070,0,North Bend,842998.0
350000.0,3,1.75,1820,9545,1.0,0,0,3,1230,590,Lake Forest Park,348024.0
304000.0,3,1.0,1280,8184,1.5,0,0,4,1280,0,Shoreline,302012.0
370000.0,2,1.0,900,4600,1.0,0,0,3,900,0,Seattle,368006.0
810000.0,3,1.75,1980,13503,1.0,0,2,4,1320,660,Bellevue,808048.0
440000.0,4,2.25,2010,7575,1.0,0,0,3,1220,790,Kirkland,438026.0
1030000.0,4,2.5,2750,4800,2.0,0,0,3,1960,790,Seattle,1027995.0
775000.0,4,2.0,3140,10875,1.0,0,1,3,1940,1200,Seattle,773031.0
1335000.0,5,2.25,4200,5800,2.5,0,0,4,2910,1290,Seattle,1333010.0
235000.0,3,1.75,1900,8540,1.0,0,0,3,950,950,SeaTac,233020.0
499950.0,3,1.0,1830,3000,1.5,0,0,3,1430,400,Seattle,497947.0
622500.0,5,2.75,3320,23760,2.0,0,0,4,2190,1130,Woodinville,620525.0
300000.0,4,2.5,2700,10814,1.0,0,0,4,1560,1140,Kent,298034.0
205000.0,3,1.0,1290,6566,1.0,0,0,5,1290,0,Federal Way,203024.0
435000.0,3,1.75,1500,8173,1.0,0,0,3,1500,0,Kirkland,433003.0
697000.0,4,2.75,3650,48351,1.5,0,0,4,3650,0,Woodinville,695000.0
153000.0,3,1.0,1270,6405,1.5,0,0,3,1270,0,Seattle,151056.0
454000.0,4,2.25,2630,39000,2.0,0,0,3,2630,0,Kent,451986.0
345000.0,2,1.5,1800,26615,1.0,0,0,5,1240,560,Auburn,343013.0
585000.0,3,1.0,1870,2807,1.5,0,0,4,1580,290,Seattle,583073.0
380000.0,4,2.5,2540,6365,2.0,0,0,3,1870,670,Renton,378000.0
250600.0,4,2.5,1930,8660,1.0,0,0,3,1120,810,Auburn,248587.0
890000.0,4,2.25,2770,13500,2.0,0,0,3,2770,0,Mercer Island,888026.0
370000.0,4,2.5,2220,5338,2.0,0,0,3,2220,0,Renton,367999.0
369500.0,3,1.5,1650,9957,1.0,0,0,4,1100,550,Seattle,367499.0
883000.0,4,2.5,3670,54450,2.0,0,0,3,3670,0,Sammamish,881001.0
950000.0,4,2.5,3770,35081,2.0,0,0,3,3770,0,Redmond,948011.0
615000.0,3,1.75,2350,20820,1.0,0,0,4,1800,550,Sammamish,613000.0
305000.0,3,1.5,1210,5240,1.0,0,0,4,610,600,Seattle,303017.0
590000.0,4,2.5,2010,7972,2.0,0,0,4,2010,0,Issaquah,588011.0
485000.0,3,2.5,1580,6065,2.0,0,0,3,1580,0,Issaquah,483015.0
215000.0,2,1.0,710,7200,1.0,0,0,3,710,0,Seattle,212998.0
430000.0,3,2.0,1910,5040,1.5,0,0,3,1910,0,Sammamish,428029.0
324900.0,4,2.5,1880,7965,2.0,0,0,3,1880,0,Maple Valley,322900.0
849900.0,2,2.0,2280,641203,2.0,0,0,3,2280,0,Vashon,847891.0
975000.0,5,2.75,3100,10014,1.0,0,2,4,1660,1440,Mercer Island,973027.0
910000.0,5,2.5,2350,4000,2.0,0,0,3,2350,0,Seattle,908007.0
459950.0,3,1.75,1850,6869,1.0,0,2,5,1100,750,Burien,458016.0
325000.0,3,2.5,2070,8337,2.0,0,0,3,2070,0,Kent,323003.0
513000.0,4,2.75,2020,7070,1.0,0,0,5,1010,1010,Seattle,511042.0
475000.0,3,2.25,1580,12177,1.0,0,0,3,1200,380,Sammamish,472987.0
419000.0,4,2.5,2690,7947,2.0,0,0,3,2690,0,Renton,417007.0
760000.0,4,2.5,2420,10285,1.0,0,4,3,1700,720,Burien,757996.0
1120000.0,5,1.5,2540,6660,2.0,0,3,4,2340,200,Seattle,1118021.0
129000.0,2,1.0,1150,30184,1.0,0,0,3,1150,0,Renton,126995.0
725000.0,5,2.5,3210,12000,1.0,0,0,4,1830,1380,Bellevue,723032.0
580000.0,3,2.5,2040,4627,2.0,0,0,3,2040,0,Redmond,578008.0
385000.0,3,2.25,1920,4833,1.0,0,0,4,1060,860,Seattle,383079.0
265000.0,4,1.75,1900,10588,1.0,0,0,5,1900,0,Auburn,263042.0
1735000.0,3,2.5,4310,32093,1.5,0,4,5,2510,1800,Shoreline,1733018.0
330000.0,3,2.5,1070,1155,2.0,0,0,3,720,350,Seattle,327995.0
665000.0,4,2.5,2790,43091,2.0,0,0,4,2790,0,Woodinville,663011.0
799000.0,3,2.5,2860,4442,2.0,0,0,3,2860,0,Seattle,797000.0
589000.0,3,2.0,2250,8800,1.0,0,0,4,1250,1000,Seattle,587032.0
1695000.0,2,2.25,3170,3000,2.0,0,2,5,1990,1180,Seattle,1693100.0
538000.0,3,1.0,1460,7200,1.0,0,0,3,1260,200,Seattle,535986.0
530100.0,3,1.0,1540,3399,1.5,0,0,3,1200,340,Seattle,528097.0
718500.0,3,2.0,2910,6600,2.0,0,0,4,1920,990,Seattle,716512.0
299000.0,3,1.75,1180,13927,1.0,0,0,5,1180,0,Renton,297038.0
556000.0,3,1.75,1640,7437,1.0,0,0,3,1090,550,Seattle,554006.0
171000.0,4,2.0,1520,19672,1.0,0,0,3,1020,500,Tukwila,169021.0
540000.0,5,3.0,3610,9775,2.0,0,0,3,3610,0,Maple Valley,537997.0
250000.0,3,2.25,1400,3814,2.0,0,0,3,1400,0,Covington,248088.0
795000.0,4,3.5,3200,3250,2.0,0,0,3,2670,530,Issaquah,792993.0
575000.0,3,3.0,1384,1287,2.0,0,0,3,1144,240,Seattle,572994.0
379500.0,3,2.25,1410,1287,2.0,0,0,3,1290,120,Issaquah,377495.0
385000.0,4,2.5,2050,5276,2.0,0,0,3,2050,0,Renton,382994.0
415500.0,4,2.5,1750,4779,2.0,0,0,3,1750,0,Kenmore,413491.0
397500.0,3,2.0,1510,6710,1.0,0,0,3,1070,440,Kirkland,395498.0
530000.0,3,2.5,1930,7214,2.0,0,0,3,1930,0,Seattle,527995.0
883000.0,4,2.5,2960,41656,2.0,0,0,3,2960,0,Woodinville,881015.0
850000.0,5,2.75,2920,11880,1.0,0,0,5,1660,1260,Issaquah,848032.0
496752.0,2,1.0,1980,5000,1.0,0,0,4,1090,890,Seattle,494829.0
330000.0,3,1.75,1430,8865,1.0,0,0,3,1430,0,Seattle,327995.0
735000.0,4,2.75,2450,4187,2.0,0,2,3,2450,0,Issaquah,732990.0
525000.0,4,2.75,2360,4924,2.0,0,0,3,2360,0,Kenmore,522992.0
269950.0,3,2.5,1890,4838,2.0,0,0,3,1730,160,Tukwila,267948.0
650000.0,3,1.75,2140,9484,1.0,0,0,3,1290,850,Bellevue,648047.0
520500.0,3,2.0,1900,8100,1.0,0,0,4,950,950,Seattle,518499.0
652500.0,4,2.5,2700,9122,2.0,0,0,3,2700,0,Issaquah,650491.0
506000.0,5,3.0,2430,8000,1.0,0,0,4,1370,1060,Bellevue,503999.0
416000.0,3,1.0,1110,12150,1.0,0,0,4,1110,0,Bellevue,413999.0
500000.0,4,2.75,2280,15347,1.0,0,0,5,2280,0,Newcastle,498040.0
460000.0,3,1.75,1550,4708,1.0,0,0,4,860,690,Seattle,458015.0
371025.0,3,2.0,1530,8925,1.0,0,0,3,1530,0,Bothell,369021.0
576000.0,4,2.5,2440,28405,2.0,0,0,3,2440,0,Kenmore,573998.0
353500.0,4,2.25,1760,9602,2.0,0,0,3,1760,0,Renton,351500.0
1735000.0,4,2.25,3040,5000,2.0,0,3,4,2080,960,Seattle,1733007.0
183000.0,3,1.75,1070,8100,1.0,0,0,4,1070,0,Auburn,180999.0
763101.0,3,1.75,1990,5560,1.0,0,0,4,1100,890,Seattle,761112.0
460000.0,2,1.5,1090,4000,1.0,0,0,3,970,120,Seattle,458006.0
825000.0,4,1.5,1890,6938,1.5,0,0,3,1890,0,Seattle,822999.0
265000.0,3,1.0,1000,9150,1.0,0,0,3,1000,0,Renton,262990.0
295000.0,3,1.75,1770,8235,1.0,0,0,3,1030,740,Burien,292988.0
418000.0,4,3.0,2360,6250,1.0,0,2,3,1460,900,Seattle,415988.0
554000.0,3,3.5,3380,108900,2.0,0,0,3,2700,680,Renton,552001.0
534500.0,3,2.5,1700,3150,2.0,0,0,3,1700,0,Issaquah,532495.0
690000.0,2,1.75,1600,4000,1.0,0,0,5,850,750,Seattle,688082.0
530000.0,4,2.5,2050,6360,2.0,0,0,3,2050,0,Issaquah,528000.0
357186.0,2,1.75,1210,1040,2.0,0,0,3,1210,0,Issaquah,355172.0
300000.0,5,3.0,1940,6355,1.0,0,0,3,1200,740,Seattle,297993.0
304000.0,4,2.0,1810,8750,1.0,0,0,2,1110,700,Renton,302033.0
385000.0,4,1.75,1690,4080,1.0,0,0,4,870,820,Seattle,383016.0
415000.0,4,2.0,1800,2970,1.0,0,0,4,1000,800,Seattle,413077.0
963000.0,4,3.5,3280,6603,2.0,0,0,3,3280,0,Bellevue,960993.0
792500.0,4,2.5,4290,175421,2.0,0,0,3,4290,0,Ravensdale,790497.0
309212.0,3,1.75,1150,9600,1.0,0,0,3,1150,0,North Bend,307198.0
235000.0,2,1.5,880,1805,2.0,0,0,3,880,0,Seattle,233001.0
667000.0,3,1.5,1720,8100,2.0,0,0,3,1720,0,Seattle,665017.0
470000.0,3,1.5,1510,8000,1.0,0,0,4,1510,0,Bellevue,468044.0
375000.0,4,2.0,1240,3000,1.0,0,0,3,1040,200,Seattle,373012.0
410000.0,4,2.0,1580,9581,1.0,0,0,3,1580,0,Kirkland,408047.0
566000.0,4,2.25,2170,7737,2.0,0,0,3,2170,0,Sammamish,564000.0
680000.0,4,2.75,2500,4950,2.0,0,0,3,2500,0,Redmond,677990.0
332000.0,1,1.0,960,2640,1.0,0,0,3,760,200,Seattle,330012.0
902000.0,4,2.5,3030,8507,2.0,0,0,3,3030,0,Kirkland,899997.0
500000.0,3,1.75,1540,10800,1.0,0,0,5,770,770,Mercer Island,498053.0
445000.0,3,1.75,1890,32340,1.5,0,3,3,1890,0,Vashon,443024.0
825000.0,4,2.5,2810,9800,1.0,0,0,4,1710,1100,Bellevue,823027.0
1095000.0,4,4.0,3530,8400,2.0,0,0,5,2630,900,Seattle,1093042.0
277000.0,3,1.0,1100,8536,1.0,0,0,4,1100,0,Seattle,274999.0
545000.0,3,2.5,1940,9775,1.0,0,2,3,1440,500,Kirkland,543025.0
435000.0,3,2.5,2300,9521,2.0,0,0,3,2300,0,Duvall,432997.0
638000.0,3,2.5,2110,3600,2.0,0,0,3,2110,0,Redmond,635995.0
